plantID	tillerID	leafID	position	extraID	x1	y1	z1	x2	y2	z2	x3	y3	z3	NpArea	Kt	Kr	facetS	6h_totalPPFD	7h_totalPPFD	8h_totalPPFD	9h_totalPPFD	10h_totalPPFD	11h_totalPPFD	12h_totalPPFD	13h_totalPPFD	14h_totalPPFD	15h_totalPPFD	16h_totalPPFD	17h_totalPPFD	18h_totalPPFD	
1	13.00	2.00	0.82	0.00	13.05	7.98	57.79	13.68	7.76	59.74	13.45	8.10	59.75	0.00	0.0000	0.0000	0.4111	175.36	710.23	1087.43	1314.89	1441.57	1344.26	1139.72	922.42	585.35	513.45	801.55	766.90	160.43	
1	13.00	2.00	0.86	0.00	13.68	7.76	59.74	14.03	7.95	61.70	13.45	8.10	59.75	0.00	0.0000	0.0000	0.4106	212.93	797.17	1135.82	1384.81	1461.81	1512.04	1231.13	864.36	538.51	629.78	929.49	839.25	190.52	
1	13.00	2.00	0.88	0.00	13.45	8.10	59.75	14.03	7.95	61.70	13.89	8.17	61.70	0.00	0.0000	0.0000	0.2598	165.33	881.39	1117.75	1427.98	1533.74	1463.22	1335.38	882.28	549.54	525.10	658.15	836.05	165.33	
1	13.00	2.00	0.93	0.00	14.03	7.95	61.70	14.39	8.15	63.66	13.89	8.17	61.70	0.00	0.0000	0.0000	0.2611	229.21	796.84	1218.35	1330.59	1540.39	1166.15	1152.50	1020.87	747.56	663.89	824.14	742.68	282.52	
1	13.00	3.00	0.02	0.00	7.65	4.42	28.00	8.53	5.01	29.69	7.58	4.51	28.00	0.00	0.0000	0.0000	0.1136	27.00	490.33	149.68	160.80	0.00	1596.78	102.31	1528.93	484.37	360.77	189.28	478.96	54.00	
1	13.00	3.00	0.04	0.00	7.58	4.51	28.00	8.53	5.01	29.69	8.41	5.18	29.70	0.00	0.0000	0.0000	0.2085	44.15	608.60	16.32	122.71	54.51	1403.74	37.18	864.73	212.36	159.68	252.67	385.24	36.79	
1	13.00	3.00	0.08	0.00	8.53	5.01	29.69	9.41	5.61	31.39	8.41	5.18	29.70	0.00	0.0000	0.0000	0.2089	44.07	597.38	308.95	176.88	824.04	1584.22	111.33	1413.91	578.64	122.48	306.32	343.15	29.38	
1	13.00	3.00	0.10	0.00	8.41	5.18	29.70	9.41	5.61	31.39	9.24	5.83	31.39	0.00	0.0000	0.0000	0.2769	66.48	586.60	629.35	218.36	1410.23	1578.26	83.98	867.29	621.55	52.79	206.48	382.58	33.24	
1	13.00	3.00	0.14	0.00	9.41	5.61	31.39	10.29	6.20	33.08	9.24	5.83	31.39	0.00	0.0000	0.0000	0.2771	49.82	648.51	1090.23	1391.18	1187.47	950.09	139.85	904.09	659.94	79.13	218.60	400.27	22.14	
1	13.00	3.00	0.16	0.00	9.24	5.83	31.39	10.29	6.20	33.08	10.08	6.48	33.09	0.00	0.0000	0.0000	0.3508	39.36	644.36	1070.94	1271.47	1134.88	630.58	165.73	1059.97	699.90	104.19	204.93	422.13	21.87	
1	13.00	3.00	0.21	0.00	10.29	6.20	33.08	11.17	6.80	34.77	10.08	6.48	33.09	0.00	0.0000	0.0000	0.3497	21.93	664.20	1098.24	1393.56	1087.45	99.20	423.93	909.63	441.35	309.87	244.43	397.19	43.86	
1	13.00	3.00	0.23	0.00	10.08	6.48	33.09	11.17	6.80	34.77	10.93	7.12	34.79	0.00	0.0000	0.0000	0.4012	19.12	634.99	1056.01	1328.95	928.98	67.26	254.95	904.46	436.91	233.66	270.77	423.14	26.76	
1	13.00	3.00	0.27	0.00	11.17	6.80	34.77	12.06	7.40	36.47	10.93	7.12	34.79	0.00	0.0000	0.0000	0.4026	45.73	602.35	1105.96	1415.35	1312.87	86.19	846.30	1073.09	655.41	259.14	250.25	421.10	53.35	
1	13.00	3.00	0.29	0.00	10.93	7.12	34.79	12.06	7.40	36.47	11.78	7.76	36.48	0.00	0.0000	0.0000	0.4555	50.51	636.93	1045.63	1485.16	1018.42	126.95	668.02	1040.82	691.77	302.98	236.11	439.94	57.25	
1	13.00	3.00	0.33	0.00	12.06	7.40	36.47	12.94	7.99	38.16	11.78	7.76	36.48	0.00	0.0000	0.0000	0.4549	77.56	618.21	1166.67	1220.41	1548.53	144.07	1290.06	1025.25	685.67	179.37	321.10	490.04	70.81	
1	13.00	3.00	0.35	0.00	11.78	7.76	36.48	12.94	7.99	38.16	12.64	8.39	38.18	0.00	0.0000	0.0000	0.5019	39.73	660.40	1097.91	1271.12	1469.13	122.90	1276.86	1136.06	700.96	281.47	318.15	487.94	79.47	
1	13.00	3.00	0.39	0.00	12.94	7.99	38.16	13.82	8.59	39.85	12.64	8.39	38.18	0.00	0.0000	0.0000	0.4998	52.18	679.40	963.27	1404.70	1599.34	123.41	1304.89	1089.16	588.54	306.17	225.50	238.19	58.31	
1	13.00	3.00	0.41	0.00	12.64	8.39	38.18	13.82	8.59	39.85	13.50	9.01	39.87	0.00	0.0000	0.0000	0.5270	52.39	659.66	967.25	1446.15	1574.26	190.19	1416.92	1006.48	494.59	366.64	151.59	245.79	66.95	
1	13.00	3.00	0.45	0.00	13.82	8.59	39.85	14.70	9.18	41.55	13.50	9.01	39.87	0.00	0.0000	0.0000	0.5292	82.50	426.64	236.59	1462.29	1580.84	182.11	1403.63	1048.19	177.82	280.73	305.02	439.48	57.39	
1	13.00	3.00	0.47	0.00	13.50	9.01	39.87	14.70	9.18	41.55	14.37	9.62	41.57	0.00	0.0000	0.0000	0.5516	79.23	352.42	235.14	1410.26	1576.30	209.65	1430.46	1123.88	449.34	277.40	284.28	477.60	70.13	
1	13.00	3.00	0.51	0.00	14.70	9.18	41.55	15.58	9.78	43.24	14.37	9.62	41.57	0.00	0.0000	0.0000	0.5497	92.09	648.60	968.62	1475.74	1554.24	189.35	1403.97	1099.75	310.52	324.18	329.59	435.94	45.73	
1	13.00	3.00	0.53	0.00	14.37	9.62	41.57	15.58	9.78	43.24	15.25	10.21	43.26	0.00	0.0000	0.0000	0.5409	53.88	674.11	1013.50	1423.83	1614.39	213.79	1430.51	1120.29	450.11	297.86	315.04	473.98	82.20	
1	13.00	3.00	0.58	0.00	15.58	9.78	43.24	16.46	10.38	44.94	15.25	10.21	43.26	0.00	0.0000	0.0000	0.5441	59.21	481.79	1188.65	1496.30	1465.50	240.91	1421.85	1120.98	702.30	294.69	345.52	152.97	134.95	
1	13.00	3.00	0.60	0.00	15.25	10.21	43.26	16.46	10.38	44.94	16.14	10.80	44.95	0.00	0.0000	0.0000	0.5278	78.47	488.82	1223.24	1472.47	1637.67	197.21	1404.07	1140.96	648.39	455.36	302.53	142.86	114.61	
1	13.00	3.00	0.64	0.00	16.46	10.38	44.94	17.34	10.97	46.63	16.14	10.80	44.95	0.00	0.0000	0.0000	0.5266	87.38	361.29	1098.99	1433.27	1631.77	175.68	1462.05	1216.63	789.15	359.20	421.54	393.48	66.99	
1	13.00	3.00	0.66	0.00	16.14	10.80	44.95	17.34	10.97	46.63	17.03	11.38	46.65	0.00	0.0000	0.0000	0.5156	83.30	499.88	1135.74	1528.56	1644.70	164.49	1444.79	1068.45	748.44	367.67	349.27	380.14	101.15	
1	13.00	3.00	0.70	0.00	17.34	10.97	46.63	18.22	11.57	48.32	17.03	11.38	46.65	0.00	0.0000	0.0000	0.5138	75.70	699.64	1226.88	1436.03	1644.27	396.48	1464.96	1224.57	817.43	347.63	376.99	406.41	80.61	
1	13.00	3.00	0.72	0.00	17.03	11.38	46.65	18.22	11.57	48.32	17.93	11.96	48.34	0.00	0.0000	0.0000	0.4866	104.96	605.95	1187.22	1317.76	1600.94	400.37	1408.31	1182.75	855.34	342.07	346.87	388.76	75.66	
1	13.00	3.00	0.76	0.00	18.22	11.57	48.32	19.10	12.16	50.02	17.93	11.96	48.34	0.00	0.0000	0.0000	0.4872	97.42	268.16	1163.71	1546.13	1676.77	1419.89	1485.61	1091.85	799.88	432.50	418.53	255.27	124.30	
1	13.00	3.00	0.78	0.00	17.93	11.96	48.34	19.10	12.16	50.02	18.84	12.51	50.03	0.00	0.0000	0.0000	0.4352	95.12	178.69	1215.69	1548.94	1725.80	1574.46	1393.60	1275.39	770.30	416.97	443.80	205.75	77.98	
1	13.00	3.00	0.82	0.00	19.10	12.16	50.02	19.98	12.76	51.71	18.84	12.51	50.03	0.00	0.0000	0.0000	0.4356	140.38	313.04	1223.59	1538.15	1698.05	1711.13	1520.33	1276.88	810.31	503.21	403.07	453.58	88.03	
1	13.00	3.00	0.84	0.00	18.84	12.51	50.03	19.98	12.76	51.71	19.78	13.03	51.72	0.00	0.0000	0.0000	0.3362	84.65	468.48	1360.02	1479.74	1708.80	1623.39	1563.29	1251.28	822.03	375.47	355.42	238.96	104.93	
1	13.00	3.00	0.02	0.00	7.65	4.42	28.00	8.53	5.01	29.69	7.72	4.32	27.99	0.00	0.0000	0.0000	0.1219	75.48	664.97	55.80	0.00	62.13	1823.58	158.91	1142.79	659.11	456.08	208.79	454.82	0.00	
1	13.00	3.00	0.04	0.00	7.72	4.32	27.99	8.53	5.01	29.69	8.65	4.85	29.68	0.00	0.0000	0.0000	0.2002	76.61	590.45	67.95	73.00	132.42	1505.82	269.61	1052.74	587.59	129.74	299.77	372.31	38.30	
1	13.00	3.00	0.08	0.00	8.53	5.01	29.69	9.41	5.61	31.39	8.65	4.85	29.68	0.00	0.0000	0.0000	0.2008	76.38	663.00	611.46	224.32	838.12	947.78	354.99	1005.37	711.99	109.18	267.75	414.24	38.19	
1	13.00	3.00	0.10	0.00	8.65	4.85	29.68	9.41	5.61	31.39	9.58	5.39	31.38	0.00	0.0000	0.0000	0.2796	32.92	676.41	1033.81	1105.97	1240.39	1946.86	1211.05	927.84	733.23	52.28	297.50	451.91	43.89	
1	13.00	3.00	0.14	0.00	9.41	5.61	31.39	10.29	6.20	33.08	9.58	5.39	31.38	0.00	0.0000	0.0000	0.2775	71.87	605.24	1131.56	1348.46	328.48	994.83	534.35	1299.39	754.67	171.22	216.34	402.56	27.64	
1	13.00	3.00	0.16	0.00	9.58	5.39	31.38	10.29	6.20	33.08	10.50	5.93	33.07	0.00	0.0000	0.0000	0.3416	40.41	630.16	1015.13	1350.63	516.64	976.40	288.11	965.11	611.23	206.76	260.20	450.30	35.92	
1	13.00	3.00	0.21	0.00	10.29	6.20	33.08	11.17	6.80	34.77	10.50	5.93	33.07	0.00	0.0000	0.0000	0.3418	44.88	628.33	1003.05	1490.11	1570.22	146.63	1058.76	1069.59	409.01	207.82	293.14	414.85	26.93	
1	13.00	3.00	0.23	0.00	10.50	5.93	33.07	11.17	6.80	34.77	11.42	6.48	34.76	0.00	0.0000	0.0000	0.4060	37.78	621.02	202.16	1332.20	1544.75	192.80	786.89	963.13	532.90	174.93	256.48	417.50	56.67	
1	13.00	3.00	0.27	0.00	11.17	6.80	34.77	12.06	7.40	36.47	11.42	6.48	34.76	0.00	0.0000	0.0000	0.4083	41.33	571.48	889.67	1551.57	1509.87	103.86	1210.81	1007.94	762.48	302.21	227.39	444.68	71.38	
1	13.00	3.00	0.29	0.00	11.42	6.48	34.76	12.06	7.40	36.47	12.33	7.04	36.45	0.00	0.0000	0.0000	0.4503	47.69	467.07	1079.13	1374.35	1547.48	94.17	1252.16	1118.68	587.25	214.55	240.05	456.66	78.35	
1	13.00	3.00	0.33	0.00	12.06	7.40	36.47	12.94	7.99	38.16	12.33	7.04	36.45	0.00	0.0000	0.0000	0.4492	51.22	620.74	1144.73	1109.32	1560.93	171.63	1396.60	1063.91	523.83	265.65	294.85	431.53	78.54	
1	13.00	3.00	0.35	0.00	12.33	7.04	36.45	12.94	7.99	38.16	13.24	7.59	38.14	0.00	0.0000	0.0000	0.4995	64.49	692.38	1017.03	1382.81	1601.51	108.05	1406.02	1077.37	144.10	246.23	243.65	394.98	55.28	
1	13.00	3.00	0.39	0.00	12.94	7.99	38.16	13.82	8.59	39.85	13.24	7.59	38.14	0.00	0.0000	0.0000	0.4998	42.97	675.71	491.40	1434.75	1608.11	146.55	1293.53	1084.42	151.59	327.31	207.49	147.68	79.80	
1	13.00	3.00	0.41	0.00	13.24	7.59	38.14	13.82	8.59	39.85	14.14	8.16	39.84	0.00	0.0000	0.0000	0.5376	62.77	614.56	126.55	1284.73	1479.77	147.81	1489.36	1122.28	204.34	352.61	181.26	425.83	50.26	
1	13.00	3.00	0.45	0.00	13.82	8.59	39.85	14.70	9.18	41.55	14.14	8.16	39.84	0.00	0.0000	0.0000	0.5369	79.82	220.27	259.57	1181.34	1628.75	255.70	1499.03	1138.11	169.33	388.58	292.07	421.98	81.01	
1	13.00	3.00	0.47	0.00	14.14	8.16	39.84	14.70	9.18	41.55	15.03	8.75	41.53	0.00	0.0000	0.0000	0.5421	73.52	485.94	1118.75	470.13	1631.80	832.35	1430.69	1141.34	737.52	363.14	389.64	426.08	56.59	
1	13.00	3.00	0.51	0.00	14.70	9.18	41.55	15.58	9.78	43.24	15.03	8.75	41.53	0.00	0.0000	0.0000	0.5418	82.11	679.85	1236.63	1393.24	1646.94	427.99	1506.07	1085.22	622.47	301.95	334.42	465.02	90.96	
1	13.00	3.00	0.53	0.00	15.03	8.75	41.53	15.58	9.78	43.24	15.91	9.34	43.22	0.00	0.0000	0.0000	0.5489	89.43	610.95	1177.18	1469.81	1646.25	1134.33	1301.12	1068.97	762.97	285.44	303.29	201.68	141.90	
1	13.00	3.00	0.58	0.00	15.58	9.78	43.24	16.46	10.38	44.94	15.91	9.34	43.22	0.00	0.0000	0.0000	0.5520	72.25	378.25	1178.64	1501.89	1549.83	556.44	1324.58	1120.90	867.35	323.54	328.20	140.86	79.73	
1	13.00	3.00	0.60	0.00	15.91	9.34	43.22	16.46	10.38	44.94	16.78	9.95	44.92	0.00	0.0000	0.0000	0.5376	71.33	194.24	1168.27	1521.13	1606.69	1293.31	1496.66	1198.46	703.72	407.01	323.35	357.23	105.58	
1	13.00	3.00	0.64	0.00	16.46	10.38	44.94	17.34	10.97	46.63	16.78	9.95	44.92	0.00	0.0000	0.0000	0.5349	86.02	343.88	1153.94	1507.41	1543.82	777.07	1550.39	1125.68	653.87	339.96	370.48	379.57	100.36	
1	13.00	3.00	0.66	0.00	16.78	9.95	44.92	17.34	10.97	46.63	17.65	10.56	46.61	0.00	0.0000	0.0000	0.5134	110.55	769.49	1159.40	1555.66	1631.90	1508.44	1301.04	1095.54	873.60	369.24	292.20	330.34	65.73	
1	13.00	3.00	0.70	0.00	17.34	10.97	46.63	18.22	11.57	48.32	17.65	10.56	46.61	0.00	0.0000	0.0000	0.5138	77.90	601.90	1208.09	1335.68	1580.22	1597.35	1480.05	1092.41	793.00	390.30	357.12	363.58	98.52	
1	13.00	3.00	0.72	0.00	17.65	10.56	46.61	18.22	11.57	48.32	18.52	11.18	48.31	0.00	0.0000	0.0000	0.4941	94.25	301.41	1232.30	1529.50	1731.67	1668.88	1445.51	1200.81	691.43	397.67	453.99	164.79	100.07	
1	13.00	3.00	0.76	0.00	18.22	11.57	48.32	19.10	12.16	50.02	18.52	11.18	48.31	0.00	0.0000	0.0000	0.4928	78.19	201.31	1242.26	1443.51	1665.13	1735.60	1425.51	1237.48	672.50	428.32	360.72	239.60	109.76	
1	13.00	3.00	0.78	0.00	18.52	11.18	48.31	19.10	12.16	50.02	19.37	11.81	50.00	0.00	0.0000	0.0000	0.4410	117.10	169.81	1301.29	1758.73	1709.07	1658.04	1563.36	1075.79	918.03	444.65	407.13	348.92	97.40	
1	13.00	3.00	0.82	0.00	19.10	12.16	50.02	19.98	12.76	51.71	19.37	11.81	50.00	0.00	0.0000	0.0000	0.4420	116.78	372.45	1236.78	1608.79	1639.34	1686.52	1490.31	1128.38	851.43	409.68	438.24	347.63	79.83	
1	13.00	4.00	0.02	0.00	6.11	3.53	21.34	6.19	3.14	23.30	6.20	3.47	21.33	0.00	0.0000	0.0000	0.1085	42.42	624.53	31.36	834.14	34.92	330.70	0.00	494.64	238.94	800.46	125.42	660.61	14.14	
1	13.00	4.00	0.05	0.00	6.20	3.47	21.33	6.19	3.14	23.30	6.36	3.05	23.28	0.00	0.0000	0.0000	0.1931	23.84	445.81	140.96	977.40	78.48	483.76	120.44	165.87	343.95	1038.32	140.96	452.51	71.51	
1	13.00	4.00	0.10	0.00	6.19	3.14	23.30	6.28	2.76	25.26	6.36	3.05	23.28	0.00	0.0000	0.0000	0.1932	31.76	59.63	70.44	915.93	117.65	489.59	60.18	575.53	605.99	584.02	70.44	59.63	15.88	
1	13.00	4.00	0.12	0.00	6.36	3.05	23.28	6.28	2.76	25.26	6.52	2.63	25.23	0.00	0.0000	0.0000	0.2742	66.19	74.47	37.22	79.96	625.49	522.25	70.67	447.65	775.29	340.45	49.62	105.03	39.16	
1	13.00	4.00	0.17	0.00	6.28	2.76	25.26	6.37	2.38	27.23	6.52	2.63	25.23	0.00	0.0000	0.0000	0.2757	106.50	390.98	74.04	92.79	782.75	426.99	126.52	264.58	674.97	849.37	61.70	472.55	38.95	
1	13.00	4.00	0.19	0.00	6.52	2.63	25.23	6.37	2.38	27.23	6.67	2.21	27.18	0.00	0.0000	0.0000	0.3484	40.65	395.78	107.42	146.87	799.17	400.02	55.62	99.59	546.71	419.42	68.36	690.76	48.44	
1	13.00	4.00	0.24	0.00	6.37	2.38	27.23	6.46	2.00	29.19	6.67	2.21	27.18	0.00	0.0000	0.0000	0.3482	21.35	100.01	127.02	62.98	725.18	503.30	144.71	315.95	841.46	441.81	117.25	416.27	30.84	
1	13.00	4.00	0.27	0.00	6.67	2.21	27.18	6.46	2.00	29.19	6.80	1.80	29.13	0.00	0.0000	0.0000	0.3983	74.65	111.04	85.40	234.35	780.00	500.91	48.64	372.91	816.54	176.31	136.63	511.57	65.46	
1	13.00	4.00	0.32	0.00	6.46	2.00	29.19	6.54	1.62	31.15	6.80	1.80	29.13	0.00	0.0000	0.0000	0.3986	70.35	115.62	102.42	415.45	743.06	471.64	111.48	87.05	653.97	253.57	76.82	57.81	53.88	
1	13.00	4.00	0.34	0.00	6.80	1.80	29.13	6.54	1.62	31.15	6.93	1.40	31.09	0.00	0.0000	0.0000	0.4527	62.19	50.90	90.17	80.73	774.47	451.91	128.41	102.19	373.12	88.80	218.89	109.87	44.05	
1	13.00	4.00	0.39	0.00	6.54	1.62	31.15	6.63	1.24	33.11	6.93	1.40	31.09	0.00	0.0000	0.0000	0.4514	57.76	121.21	128.10	105.23	727.59	453.16	145.94	277.82	456.75	56.66	478.87	57.42	61.16	
1	13.00	4.00	0.41	0.00	6.93	1.40	31.09	6.63	1.24	33.11	7.05	1.00	33.04	0.00	0.0000	0.0000	0.4873	53.51	76.83	132.63	82.49	736.18	427.70	127.24	459.34	676.43	74.99	782.50	88.65	44.07	
1	13.00	4.00	0.46	0.00	6.63	1.24	33.11	6.72	0.85	35.07	7.05	1.00	33.04	0.00	0.0000	0.0000	0.4889	37.65	149.92	104.37	149.50	794.64	483.97	134.76	178.32	830.95	104.65	476.78	204.53	59.62	
1	13.00	4.00	0.49	0.00	7.05	1.00	33.04	6.72	0.85	35.07	7.15	0.61	35.00	0.00	0.0000	0.0000	0.4976	46.24	100.99	82.03	110.16	756.64	508.82	70.09	252.03	874.86	154.22	251.40	230.32	43.15	
1	13.00	4.00	0.53	0.00	6.72	0.85	35.07	6.81	0.47	37.03	7.15	0.61	35.00	0.00	0.0000	0.0000	0.4970	40.12	559.49	207.32	117.64	693.75	385.96	140.35	563.74	737.09	80.88	182.37	884.22	48.95	
1	13.00	4.00	0.56	0.00	7.15	0.61	35.00	6.81	0.47	37.03	7.23	0.23	36.97	0.00	0.0000	0.0000	0.4894	40.75	473.62	141.27	171.76	601.08	536.21	110.87	548.92	818.29	149.35	223.35	878.20	62.69	
1	13.00	4.00	0.61	0.00	6.81	0.47	37.03	6.89	0.09	38.99	7.23	0.23	36.97	0.00	0.0000	0.0000	0.4870	75.60	695.08	627.38	195.12	760.08	504.12	159.17	546.14	767.86	157.59	219.71	808.97	101.54	
1	13.00	4.00	0.02	0.00	6.11	3.53	21.34	6.19	3.14	23.30	6.01	3.58	21.36	0.00	0.0000	0.0000	0.1134	27.05	491.22	59.98	1127.03	33.40	541.07	170.83	462.67	418.45	1001.67	89.97	654.95	40.57	
1	13.00	4.00	0.05	0.00	6.01	3.58	21.36	6.19	3.14	23.30	6.02	3.24	23.33	0.00	0.0000	0.0000	0.1991	38.53	105.17	153.79	833.75	114.17	475.10	155.74	257.68	149.25	1043.69	51.26	149.87	7.71	
1	13.00	4.00	0.10	0.00	6.19	3.14	23.30	6.28	2.76	25.26	6.02	3.24	23.33	0.00	0.0000	0.0000	0.1993	15.39	87.99	0.00	852.99	57.01	513.15	58.33	346.57	736.33	490.66	119.46	57.79	61.56	
1	13.00	4.00	0.12	0.00	6.02	3.24	23.33	6.28	2.76	25.26	6.04	2.90	25.30	0.00	0.0000	0.0000	0.2803	27.36	328.54	84.95	469.12	54.06	433.70	96.78	424.16	742.81	363.40	72.82	376.10	27.36	
1	13.00	4.00	0.17	0.00	6.28	2.76	25.26	6.37	2.38	27.23	6.04	2.90	25.30	0.00	0.0000	0.0000	0.2819	32.65	122.61	72.41	371.49	495.93	303.98	96.24	303.98	781.06	735.68	132.75	516.90	21.77	
1	13.00	4.00	0.19	0.00	6.04	2.90	25.30	6.37	2.38	27.23	6.07	2.55	27.27	0.00	0.0000	0.0000	0.3473	30.92	66.34	78.36	158.99	633.96	603.59	100.43	158.81	623.06	1032.97	107.75	82.93	30.92	
1	13.00	4.00	0.24	0.00	6.37	2.38	27.23	6.46	2.00	29.19	6.07	2.55	27.27	0.00	0.0000	0.0000	0.3468	39.81	83.79	88.28	115.91	737.20	438.55	78.22	184.67	852.21	727.83	117.70	49.83	57.50	
1	13.00	4.00	0.27	0.00	6.07	2.55	27.27	6.46	2.00	29.19	6.11	2.20	29.24	0.00	0.0000	0.0000	0.4064	41.52	366.25	100.45	107.91	791.06	481.52	162.12	255.36	756.70	713.01	83.71	63.78	64.17	
1	13.00	4.00	0.32	0.00	6.46	2.00	29.19	6.54	1.62	31.15	6.11	2.20	29.24	0.00	0.0000	0.0000	0.4058	49.14	85.16	117.36	277.04	767.13	444.21	85.95	167.32	317.94	1014.98	117.36	70.97	34.02	
1	13.00	4.00	0.34	0.00	6.11	2.20	29.24	6.54	1.62	31.15	6.16	1.84	31.21	0.00	0.0000	0.0000	0.4438	41.48	116.82	84.32	250.64	842.58	432.26	87.33	257.24	193.65	969.31	53.66	217.58	48.39	
1	13.00	4.00	0.39	0.00	6.54	1.62	31.15	6.63	1.24	33.11	6.16	1.84	31.21	0.00	0.0000	0.0000	0.4428	48.49	58.53	145.95	424.31	768.72	522.90	140.02	300.62	777.27	1082.23	69.13	52.03	48.49	
1	13.00	4.00	0.41	0.00	6.16	1.84	31.21	6.63	1.24	33.11	6.21	1.48	33.18	0.00	0.0000	0.0000	0.4893	37.62	146.01	41.71	166.74	784.95	483.52	87.12	433.83	806.96	662.63	104.28	88.28	56.42	
1	13.00	4.00	0.46	0.00	6.63	1.24	33.11	6.72	0.85	35.07	6.21	1.48	33.18	0.00	0.0000	0.0000	0.4889	78.44	476.20	83.50	135.37	824.42	473.66	103.05	295.97	807.71	576.13	69.58	441.46	78.44	
1	13.00	4.00	0.49	0.00	6.21	1.48	33.18	6.72	0.85	35.07	6.29	1.10	35.14	0.00	0.0000	0.0000	0.5018	27.51	760.03	122.02	72.83	810.73	502.23	100.40	125.27	876.30	1052.92	74.57	918.45	33.62	
1	13.00	4.00	0.53	0.00	6.72	0.85	35.07	6.81	0.47	37.03	6.29	1.10	35.14	0.00	0.0000	0.0000	0.5019	51.95	748.38	263.89	152.90	781.53	537.54	115.82	417.62	861.00	869.20	101.66	923.98	58.07	
1	13.00	4.00	0.56	0.00	6.29	1.10	35.14	6.81	0.47	37.03	6.38	0.71	37.10	0.00	0.0000	0.0000	0.4975	64.75	670.94	217.49	95.49	773.25	506.57	163.59	524.45	815.36	1127.34	151.53	840.23	40.08	
1	13.00	4.00	0.61	0.00	6.81	0.47	37.03	6.89	0.09	38.99	6.38	0.71	37.10	0.00	0.0000	0.0000	0.4969	40.13	391.69	552.35	117.67	732.04	471.40	116.99	592.54	620.08	839.63	694.58	493.87	138.94	
1	13.00	4.00	0.63	0.00	6.38	0.71	37.10	6.89	0.09	38.99	6.48	0.32	39.06	0.00	0.0000	0.0000	0.4755	64.52	121.14	162.01	138.34	718.42	449.58	207.55	519.41	241.97	1009.58	1185.09	139.31	88.60	
1	13.00	5.00	0.05	0.00	5.14	2.97	17.16	6.12	3.89	18.63	5.99	4.00	18.65	0.00	0.0000	0.0000	0.1708	21.28	211.47	19.92	152.14	88.73	1519.19	248.06	203.17	555.91	130.74	39.84	399.81	26.95	
1	13.00	5.00	0.10	0.00	6.12	3.89	18.63	7.11	4.81	20.11	5.99	4.00	18.65	0.00	0.0000	0.0000	0.1718	17.85	726.13	39.60	1143.08	44.09	788.56	1399.46	22.44	220.46	129.93	39.60	363.82	44.64	
1	13.00	5.00	0.13	0.00	5.99	4.00	18.65	7.11	4.81	20.11	6.93	4.97	20.13	0.00	0.0000	0.0000	0.2420	44.37	671.23	42.17	747.95	78.27	1467.79	1494.27	31.86	93.92	169.41	126.52	372.92	44.37	
1	13.00	5.00	0.18	0.00	7.11	4.81	20.11	8.09	5.74	21.58	6.93	4.97	20.13	0.00	0.0000	0.0000	0.2412	19.08	748.14	112.81	75.74	78.51	2002.00	1195.89	127.84	62.81	245.68	199.69	373.00	19.08	
1	13.00	5.00	0.20	0.00	6.93	4.97	20.13	8.09	5.74	21.58	7.87	5.94	21.61	0.00	0.0000	0.0000	0.2990	20.52	710.39	68.27	61.12	88.69	1521.22	875.14	77.36	38.01	248.47	104.24	412.13	30.78	
1	13.00	5.00	0.25	0.00	8.09	5.74	21.58	9.08	6.66	23.06	7.87	5.94	21.61	0.00	0.0000	0.0000	0.2994	25.62	759.16	419.65	36.62	50.61	1604.11	636.64	90.12	101.21	48.82	249.59	290.91	10.25	
1	13.00	5.00	0.28	0.00	7.87	5.94	21.61	9.08	6.66	23.06	8.82	6.89	23.09	0.00	0.0000	0.0000	0.3481	57.28	743.81	367.23	83.98	87.05	1482.68	1000.08	103.06	76.17	127.11	271.71	337.38	22.03	
1	13.00	5.00	0.33	0.00	9.08	6.66	23.06	10.06	7.59	24.53	8.82	6.89	23.09	0.00	0.0000	0.0000	0.3478	26.46	448.30	1156.32	1163.17	54.45	1748.26	1321.78	158.57	43.56	248.53	174.16	374.52	8.82	
1	13.00	5.00	0.35	0.00	8.82	6.89	23.09	10.06	7.59	24.53	9.77	7.85	24.56	0.00	0.0000	0.0000	0.3898	23.61	324.15	1171.14	1386.65	68.02	1353.86	1480.23	940.86	87.46	172.84	143.86	404.00	23.61	
1	13.00	5.00	0.40	0.00	10.06	7.59	24.53	11.05	8.51	26.01	9.77	7.85	24.56	0.00	0.0000	0.0000	0.3915	43.10	181.10	375.92	1535.23	475.32	1432.95	1483.85	659.68	58.06	161.76	180.81	297.40	50.94	
1	13.00	5.00	0.43	0.00	9.77	7.85	24.56	11.05	8.51	26.01	10.74	8.79	26.04	0.00	0.0000	0.0000	0.4196	18.28	366.00	231.99	1630.63	72.23	493.95	1430.62	64.31	419.22	177.05	143.06	173.37	51.18	
1	13.00	5.00	0.48	0.00	11.05	8.51	26.01	12.04	9.44	27.48	10.74	8.79	26.04	0.00	0.0000	0.0000	0.4191	32.94	20.62	40.58	1559.81	99.42	753.39	1583.78	128.77	874.09	401.88	109.44	101.75	25.62	
1	13.00	5.00	0.51	0.00	10.74	8.79	26.04	12.04	9.44	27.48	11.72	9.72	27.52	0.00	0.0000	0.0000	0.4279	25.09	75.24	79.50	1581.78	61.97	36.04	1519.22	90.09	700.94	271.27	131.04	221.93	43.02	
